ID,UtilityTypeId,Title,URL,Phone,Source,Type
28,3,City of Austin Utilities,https://coautilities.com/isam/sps/auth,5124949400,staff,link
385,4,Dominion NC,https://account.dominionenergync.com/startorder/#start1-enter-address,8777762427,staff,link
18727,3,Newport Mud - TX,https://newportmudtx.org/bill-payment-information/,2813249803,staff,link
116,3,City of Phoenix Water Department,https://payonline.phoenix.gov/eportal/startservice,6022626251,staff,link
4578,2,Greenfield Power and Light,https://www.greenfieldin.org/utilities/starting-utility-service?,3174774330,staff,link
362,4,NIPSCO,https://srm.nipsco.com/portal/StartService.aspx?ldc=NI,18004647726,staff,link
18731,3,Pomonkey Water Company- Ford Heights,https://connect.ebizcharge.net/(S(eqy4bdi11w3hi1oyper1wvzx))/EbizLogin.aspx?ReturnUrl=%2fPomunkeyWater,3016452798,staff,link
1188,2,NV Energy,https://www.nvenergy.com/my-account/start-service,7024025555,staff,link
18733,3,Cherokee County Rural Water District #3 - OK,https://rwd3cc.com/,9184583040,staff,link
7026,3,City of Bandera - TX,https://www.banderatx.gov/utilities/page/forms-applications,8307963765,staff,link
18737,3,Medina Water Supply Corporation,https://medinawatersupply.com/new-service-request,8305897689,staff,link
18738,3,Washington-IL,https://www.ci.washington.il.us/department/index.php?structureid=22,3094448292,staff,link
18739,2,Houston-MO,https://houstonmo.org/electrical/,8776953348,staff,link
18740,3,CITY OF BANGS - TX,https://www.cityofbangs.org/utility-billing/page/new-service,3257526223,staff,link
18741,3,Houston-MO,https://houstonmo.org/water-3/,4179673348,staff,link
1778,2,Rhythm,https://rthm.io/UtilityWallet,8338445794,staff,plans
1740,2,National Grid,https://www.nationalgridus.com/upstate-ny-home/check-start-stop-or-transfer-service,8006424272,staff,link
2478,2,LOS ANGELES DEPARTMENT OF WATER & POWER,https://www.ladwp.com/account/customer-service,8003425397,staff,link
18742,3,BRAZORIA COUNTY MUD 32,https://www.bcmud32.org/,7138606400,staff,link
18743,6,South Placer Municipal Utility District-CA,https://spmud.ca.gov/start-or-stop-service,9167868555,staff,link
18745,6,Newcastle - OK,https://newcastleok.gov/services/forms-and-applications,4053874427,staff,link
18747,3,FORT BEND COUNTY MUD 145,https://municipalops.com/districts/fort-bend-county-mud-145/,2813675511,staff,link
18750,6,West Mifflin Borough-PA,https://www.westmifflin.gov/203/Sanitary-Sewer-Municipal-Authority,4124615300,staff,link
18752,6,Allegheny County Sanitary Authority-PA,https://www.alcosan.org/our-customers/contact-us,4127664810,staff,link
18753,3,Powhatan Sewer Department-OH,https://www.ewg.org/tapwater/system.php?pws=OH0701412,7407955917,staff,link
18754,3,City of Godley - TX,https://godleytx.gov/167/Utilities,8173893539,staff,link
18755,3,CITY OF CUMBY - TX,https://cumbytx.com/utilities/,9039942272,staff,link
414,4,DTE Energy,https://startstop.dteenergy.com/start/service-address,8004774747,staff,link
18757,6,Mount Hope-WV,https://mthopewv.org/utilities/,3048772211,staff,link
1881,4,Kansas Gas Service,https://www.kansasgasservice.com/login?redirect=account%2Fservice-orders%2Fhome,8007944780,staff,link
18764,3,Harris County MUD 179,https://www.hcmud179.org/,2818616215,staff,link
18765,3,Battle Ground WA,https://www.cityofbg.org/FormCenter/Finance-Utilities-11/Residential-Utility-Service-ConnectDisco-63,3603425002,staff,link
78,2,"Memphis Light, Gas and Water",https://public.mlgw.org/serviceforms/start.php,9015446549,staff,link
413,2,Consumers Energy,https://www.consumersenergy.com/residential/account-and-billing/start-stop-service,8004775050,staff,link
2386,2,Ameren IL,https://www.ameren.com/illinois/account/start-stop-move,8007555000,staff,link
1388,2,PSE&G (Public Service Electric and Gas) - NJ,https://nj.myaccount.pseg.com/myservicepublic/startstopmoveservicepublic?,8004367734,staff,link
18767,3,Harris County WCID 36,https://www.harriscountywcid36.com/water-and-sewer-system-information/,7134535493,staff,link
5158,2,Gulf Power Company (now FPL) - FL,https://www.fpl.com/fpl-app/my-account/connect/start-service-info,8002263545,staff,link
18768,3,City Of Meadows Place - TX,https://cityofmeadowsplace.org/departments/utilities/,2819832950,staff,link
18770,3,Borough of Hamburg NJ,https://hamburgnj.org/departments/water-sewer,9738279230,staff,link
18771,3,Simmons Water Co,http://www.simmonstransport.com,9738754133,staff,link
18774,6,City of King - NC,https://www2.invoicecloud.com/portal/(S(uf21stiz2agcbd310luvq3oe))/2/Site2.aspx?G=ca89ed5f-e680-446d-b249-0185d687bc2e,3369838265,staff,link
3524,3,Port St Lucie - FL,https://utility.cityofpsl.com/get-connected/divisions/connection-support-billing/online-service-application/,7728736400,staff,link
143,3,Denver Water,https://www.denverwater.org/residential/services-and-information/start-or-stop-service,3038932444,staff,link
2745,2,Alliant Energy,https://www.alliantenergy.com/accountandbilling/customersupport/startorstopservice,8002554268,staff,link
1982,2,"Eversource, CT",https://www.eversource.com/security/account/login?returnurl=/cg/customer/service/startservice,8002862000,partner,link
14110,5,City of Longmont - CO,https://longmontcolorado.gov/utilities-and-public-works/startstop-service/,3037766056,staff,link
18775,3,Valley Water District - CO,https://www.valleywaterdistrict.com/accountstatus.php,3034249661,staff,link
18776,6,Valley Water District - CO,https://www.valleywaterdistrict.com/accountstatus.php,3034249661,staff,link
18777,3,Alameda Water & Sanitation - CO,https://alamedawsd.colorado.gov/water,3039365313,staff,link
4450,6,City of Shoreline - WA,https://www.shorelinewa.gov/government/departments/public-works/wastewater-utility,2065462494,staff,link
18778,3,Town of Abbeville - MS,https://www.abbeville.ms.gov/faq,6622592878,staff,link
18779,3,City of Water Valley - MS,https://watervalleyms.gov/,6624732431,staff,link
4886,3,BRAZORIA COUNTY MUD 53,https://www.bcmud53.org/contact/,(713) 860-6400,staff,link
18782,3,HARRIS COUNTY MUD 341,https://www.hcmud341.org/,7136234531,staff,link
18783,3,LANGHAM CREEK UTILITY DISTRICT,https://puc.texas.gov/WaterSearch/Utility?siteId=13354,2818592000,staff,link
18784,3,Town of Daleville - IN,https://www.dalevilleindiana.org/people/maintenance-utilities-department/,7653786288,staff,link
18785,3,North Harris County Regional Water,https://www.nhcrwa.com/,2814403924,staff,link
18786,3,HARRIS COUNTY WCID 133,https://www.hcwcid133.org/,7138645466,staff,link
18787,3,Fort Bend County Municipal Utility District No. 134D,https://www.fbcmud134d.org/water/,8324901600,staff,link
18788,3,Spokane County-WA,https://www.spokanecounty.gov/FormCenter/Public-Works-14/Contact-Public-Works-56,5094772953,staff,link
18789,4,Dyersburg - TN,https://www.dyersburgtn.gov/customer_service/index.html,7312887604,staff,link
18791,6,Marion County Utilities - FL,https://www.marionfl.org/home/showdocument?id=16621,3523076000,staff,link
18792,5,Do cleanup services,https://www.docleanup.com/,3523913904,staff,link
18793,3,FORT BEND COUNTY MUD 128,https://www.fbmud128.com/resource-center/,8324901500,staff,link
18795,3,Ulysses - KS,https://www.cityofulysses.com/water,6203564400,staff,link
18796,2,Pioneer Electric Cooperative - KS,https://pioneerelectric.coop/my-account/start-new-service/,6203561211,staff,link
18797,3,Mississippi State University,https://www.wrri.msstate.edu/,6623250254,staff,link
18798,2,Eugene Water and Electric Board (EWEB),https://www.eweb.org/start-stop,5416857000,partner,link
18799,5,Rob's Trash Co.,https://share.google/1yjSD7NUrdmkmjlIY,9108480889,partner,link
18800,5,City of Wenatchee Waste Management,https://www.wmnorthwest.com/wenatchee/,5096628885,partner,link
478,5,Austin Resource Recovery,https://coautilities.com/wps/portal/occ/coa/registration/!ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8zi3Q18LDz8nQ18DLw8LAwCDY29PMy9zAyc3Q30w_Ep8A4x0Y8iRr8BDuBoQJx-PAqi8Bsfrh-FzwqwDwiZUZAbGhphkOkIAHHEaE8!/dz/d5/L2dBISEvZ0FBIS9nQSEh/?trash,5124949400,staff,link
1403,2,Tucson Electric Power - AZ,https://account.tep.com/MyAccount/StartService,5206237711,staff,link
18803,3,Harris County MUD 490,https://hcmud490.org/bill-payment-information/,2815794500,staff,link
10328,3,City of Pittsburg - KS,https://www.pittks.org/services/customer-service/new-water-service-application/,6202314100,staff,link
18804,3,SARDIS WATER ASSOCIATION - AR,https://sardiswater.net/new-service-request,5016025393,staff,link
18805,3,STURDIVANT PROGRESS WSC,https://sturdivantprogresswsc.com/new-service-request,9403256020,staff,link
18806,6,City of Greenwood - WI,https://cityofgreenwood.wi.gov/utilites/#,7152677496,staff,link
14721,3,harris county mud 319,https://regionalwater.net/districts/harris-county-mud-319,8552703592,staff,link
18807,4,Shannon MS Gas,https://www.shannonms.us/utilities,6628427635,staff,link
23,3,CItizens Energy,https://www.citizensenergygroup.com/My-Account/New-Customer-Start-Service-PNM?water,3179243311,staff,link
18808,3,Shannon MS Water,https://www.shannonms.us/utilities,6627679747,staff,link
6180,3,Derby KS,https://www.derbyks.com/151/water-customer-service,3167881519,staff,link
18809,4,City Of Sealy - TX,https://www.ci.sealy.tx.us/departments/public_works/utilities.php,9798853511,staff,link
18810,4,Hutchinson Utilities - MN,https://www.hutchinsonutilities.com/your-account/start-stop-transfer/,3205874746,staff,link
18811,3,Tate-Monroe Water Assn,https://www.tatemonroe.com,5137342236,staff,link
1588,4,Philadelphia Gas Works,https://www.pgworks.com/customer-care/your-home/service,2152351000,staff,link
18815,6,Downers Grove Sanitary District,https://www.dgsd.org/,6309690664,staff,link
18817,3,Spring West MUD,http://drive.google.com/file/d/1IUQfnPMe8gQXNWd5JgJXEMn1UA9PwbbQ/view?pli=1,5129367000,staff,link
18818,6,City of Cashmere,https://www.cityofcashmere.org/services/utilities-customer-service,5097823513,staff,link
18819,5,Waste Management - City of Cashmere,https://www.wmnorthwest.com/cashmere/,5096628885,staff,link
18820,5,City of Chelan,https://cityofchelan.us/164/Solid-Waste-Recycling-Department,5096828030,staff,link
18821,6,City of Chelan,https://cityofchelan.us/166/Wastewater-Department,5096828030,staff,link
243,4,SDG&E,https://myaccount.sdge.com/portal/ServiceRequest/moveIn?gas,8006117343,staff,link
2831,4,Chattanooga Gas,https://www.chattanoogagas.com/residential/manage-your-account/start-stop-service/start-service.html,8666434170,staff,link
18822,3,CONSOLIDATED U.D. OF RUTHERFORD,https://www.cudrc.com/,6158937225,staff,link
18823,3,BRAZORIA COUNTY MUD 21,https://www.bcmud21.com/water-sewer/,2812906507,staff,link
18824,4,Town of Waller - TX,https://www.wallertexas.gov/288/Forms-Applications,9363723880,staff,link
18827,3,Sturgeon-MO,https://sturgeon-mo.org/waterdept,5736873321,staff,link
18829,4,Direct Propane - ID,https://direct-propane.com/index.html,2088526806,staff,link
18830,3,West Salem Waterworks - WI,https://westsalemwi.gov/news/new-pay-your-village-bills-online/,6087861858,staff,link
18833,6,City of Menasha-WI,https://www.menashawi.gov/departments/public_works/wastewater.php,9209673620,staff,link
18834,4,Los Alamos County Utility Dept - NM,https://www.losalamosnm.us/Services/Public-Utilities/My-Utilities-Account,5056628333,staff,link
18835,3,Medford - WI,https://medfordwi.gov/medford-utilities/,7157484321,staff,link
18825,3,G&W Water Supply Corporation - TX,https://gwwsc.ruralwaterusa.com/new-service-request,9363729858,staff,link
18836,5,Ecology Services (MD),https://www.ecologyservices.com/contact,8009327299,staff,link
13083,3,City of West University Place - TX,https://www.westutx.gov/341/Water-Sewer,7136625839,staff,link
18837,3,City of Mapleton-ND,https://mapletonnd.com/city/#water,7012826992,staff,link
18838,5,County Waste - NY,https://www.county-waste.com/services/residential/residential-garbage-pickup,5188777007,staff,link
18839,3,City of Sabetha-KS,https://www.cityofsabetha.com/water-and-wastewater.cfm,7852842158,staff,link
18841,3,Sloan IA,https://sloania.com/water-utilities,7124283348,staff,link
251,3,City of Durham NC,https://www.durhamnc.gov/FormCenter/WM-CBS-Encrypted-39/Application-for-WaterSewer-Utility-Servi-281,9195601200,staff,link
5039,2,Sam Houston Electric Cooperative - TX,https://www.samhouston.net/get-service/connected-reconnected-disconnected,8004580381,staff,link
18844,3,Memorial Point Utilities District - TX,https://www.memorialpointud.org/,2815794500,staff,link
18845,4,Reserve Gas Company - NY,http://www.reservegascompany.com/obtaining_service.html,7169379484,staff,link
7736,3,Alexandria (IN),https://pay.paygov.us/enduser/paymentagency.aspx?ttid=11496,8004578283,staff,link
18847,4,Navasota-TX,https://www.navasotatx.gov/departments/public_utilities/gas_services.php,9368256475,staff,link
18848,2,Butler Public Power - NE,https://butlerppd.com/,8002300569,staff,link
18849,3,Navasota-TX,https://www.navasotatx.gov/departments/utility_billing/request_new_utility_services.php,9368256475,staff,link
18850,2,Seward Electric - NE,https://cityofsewardne.gov/utilities/,4026432928,staff,link
299,3,Dallas Water Utilities - TX,https://www.2turniton.com/?dallaswater,2146511441,staff,link
76,3,City of Mesa Arizona,https://www.mesaaz.gov/residents/my-utility-account/requesting-residential-utility-service,4806442221,staff,link
18852,3,City of Ogallala,https://www.ogallala-ne.gov/city_services/water_department/index.php,3082897737,staff,link
18854,6,City of Garden Grove,https://ggcity.org/sewers,7147415375,staff,link
18855,6,City of Poqouson,https://www.ci.poquoson.va.us/201/Sewer-Maintenance,7578683000,staff,link
18859,3,Harris County MUD 155,https://municipalops.com/districts/harris-county-mud-155/,2813675511,staff,link
18860,3,Harris County MUD 166,https://www.inframark.com/utility-district/harris-county-mud-no-166/,8324671599,staff,link
18861,3,Harris County MUD 257,https://cp4.harriscountytx.gov/Explore/Parks/Precinct-4-Parks/mud-257-park,8329274444,staff,link
18863,2,City of Falls City,https://www.fallscitynebraska.org/utilities/,4022452851,staff,link
18864,4,City of Falls City,https://www.fallscitynebraska.org/utilities/,4022452851,staff,link
18865,3,City of Falls City,https://www.fallscitynebraska.org/utilities/,4022452851,staff,link
18866,3,Hays Utility North,https://hayswater.com/contact/,9365881166,staff,link
18867,3,City of Jamaica Beach,https://www.jamaicabeachtx.gov/water-sewer-department,4097371142,staff,link
18868,3,City Of Valley View - TX,https://www.cityofvv.com/government/water-and-utilities/,9407263740,staff,link
15258,3,City of Hopewell - NJ,http://hopewelltwp.org/674/Municipal-Utilities-Department,6097370605,staff,link
18870,3,Trails End Water Company - VA,https://maps.app.goo.gl/SeZsh8GjJMRaAXZo8,7578243911,staff,link
18871,4,Sharp Energy Chesapeake Co - Propane,https://www.sharpenergy.com/residential/new-residential-propane-service/,8887427740,staff,link
18872,3,City of Saint Augusta-MN,https://staugustamn.gov/city-of-st-augusta-where-country-meets-community-38/,3206540387,staff,link
18878,3,Moab UT,https://www.moabcity.gov/134/For-Residents,4352597485,staff,link
173,3,Colorado Springs Utilities,https://myaccount.csu.org/eportal/#/startservice,8882786847,staff,link
1091,3,Toho Water Authority - FL,https://form.jotform.com/Tohowater/18-digitac-service-form,4079445000,staff,link
1487,3,City of Tucson - AZ,https://www.tucsonaz.gov/Departments/Water/Start-or-Stop-Residential-Water-Service,5207913242,staff,link
18882,3,City of Grass Valley,https://www.cityofgrassvalley.com/public-works,8882910369,staff,link
811,3,Eastern Municipal Water District,https://www.emwd.org/startstop-service,8004263693,staff,link
18927,6,City of Lake Park - MN,https://lakeparkmn.com/UserFiles/New%20Renter%20Utilities%20Packet(1).pdf,2182385532,staff,link
18928,5,Steve's Sanitation,https://stevessanitation.com/residential-garbage-services/,2183464834,staff,link
19067,3,Harwich Water Department and Wastewater-MA,https://www.harwichwater.com/,5084320304,staff,link
19069,2,Lowell Power and Light - MI,https://www.lowell-light.org/residential/,6168978402,staff,link
19141,6,Henderson Water Utility-KY,https://www.hkywater.org/191/Wastewater,2708279588,staff,link
19191,6,City of Bothel WA,https://www.bothellwa.gov/1108/Sewer-Service,4258066881,staff,link
1862,3,City of Detroit,https://detroitmi.gov/departments/water-and-sewerage-department/dwsd-customer-service/how-do-i-turn-ontransferturn-water-service,3132678000,staff,link
321,3,Salt Lake City Public Utilities,https://www.slc.gov/utilities/utilitiesandservices/,8014836900,staff,link
3594,3,City of Chandler - AZ,https://www.chandleraz.gov/residents/utility-services/,4807822000,staff,link
18887,6,"Burrtec, INC",https://www.burrtec.com/residential-services/,6612222249,partner,link
18885,2,Thief River Falls Utilities - MN,https://www.trfmn.gov/177/Utility-Billing,2186814145,staff,link
459,3,Utility Investment Company - TX,https://utilitiesinvestmentco.com/new-customers/,9363448017,staff,link
18919,2,Detroit Lakes - MN,https://cityofdetroitlakes.com/electric,2188475658,staff,link
2742,3,City of Oak Ridge - TN,https://www.oakridgetn.gov/,8654253400,staff,link
18892,2,COA Electric,https://coautilities.com/isam/sps/auth,5124949400,partner,link
18893,5,City of Pigeon Forge-TNhttps://www.cityofpigeonforge.com/sanitation.aspx,https://www.cityofpigeonforge.com/sanitation.aspx,8654297334,staff,link
18896,5,HBS Trash,https://www.hbstrash.com/trash-service-castle-rock#request,7205478600,staff,link
18900,5,Horseshoe Bay TX,https://horseshoe-bay-tx.gov/635/Utility-Services,8305988741,staff,link
18901,6,Town of Brooklyn,https://townofbrooklyn.in.gov/contact-us/,3178313343,staff,link
18902,6,City of Fargo ND,https://fargond.gov/how-do-i/home-property,7012411324,staff,link
18903,5,City of Fargo ND,https://fargond.gov/city-government/departments/solid-waste/residential-garbage,7012411449,staff,link
18904,6,City of Moorhead - MN,https://cityofmoorhead.com/departments/engineering/wastewater,2182995386,staff,link
18905,5,City of Moorhead - MN,https://www.ci.moorhead.mn.us/departments/public-works/sanitation/garbage-tote-registration,2182995166,staff,link
18906,6,Wahpeton Public Utilities - ND,https://www.wahpeton.com/,7016426565,staff,link
18907,6,West Fargo ND,https://westfargond.gov/259/Utilities,7015155015,staff,link
18908,5,West Fargo ND,https://www.westfargond.gov/288/Sanitation-Recycling,7015155400,staff,link
18909,6,City of Mapleton - ND,https://mapletonnd.com/residents/#resident,7012826992,staff,link
18910,2,Dakota Valley Electric Cooperative,https://www.dakotavalley.com/,8003424671,staff,link
18911,3,City of Lidgerwood - ND,https://www.cityoflidgerwoodnd.com/utility,7015384135,staff,link
18912,6,City of Lidgerwood,https://www.cityoflidgerwoodnd.com/utility,7015384135,staff,link
18915,5,City of Lidgerwood - ND,https://www.cityoflidgerwoodnd.com/index.asp?SEC=1179EE9D-DDC8-4DD8-B8CD-98D074653F45&DE=1D2EFC71-2F26-4CB0-8BB1-9FD97BA85308,7015384135,staff,link
18916,5,City of Dilworth - MN,https://www.cityofdilworth.com/index.asp?SEC=9EDDEA7E-B970-4CF5-812E-EE42D2BD5A85,2182872313,staff,link
18917,3,City of Dilworth,https://www.cityofdilworth.com/index.asp?SEC=D5A65ABA-53BA-4223-9690-F83A3BB9856F,2182872313,staff,link
18918,6,City of Dilworth - MN,https://www.cityofdilworth.com/index.asp?SEC=D5A65ABA-53BA-4223-9690-F83A3BB9856F,2182872313,staff,link
18920,3,Nice Mutual Water Company,https://nicemutualwatercompany.epayub.com/Account/Login?ReturnUrl=%2F,7072741149,staff,link
18922,6,City of Pomona,https://www.pomonaca.gov/government/departments/finance/utility-billing,9096202241,staff,link
18923,3,Meeker Municipal Water District - TX,https://meekerwater.com/new-service-request,4098661670,staff,link
18924,2,City of Lake Park - MN,https://lakeparkmn.com/UserFiles/New%20Renter%20Utilities%20Packet(1).pdf,2182385532,staff,link
18925,4,City of Lake Park - MN,https://lakeparkmn.com/UserFiles/New%20Renter%20Utilities%20Packet(1).pdf,2182385532,staff,link
18926,3,City of Lake Park - MN,https://lakeparkmn.com/UserFiles/New%20Renter%20Utilities%20Packet(1).pdf,2182385532,staff,link
18929,4,Perham Natural Gas - MN,https://www.ci.perham.mn.us/index.asp?SEC=6415A486-270F-4785-8D71-4DAE31903120&Type=B_BASIC,8778647963,staff,link
18930,3,Perham Water Systems - MN,https://www.ci.perham.mn.us/index.asp?SEC=6628557E-99A5-4680-9708-030F8A488797&Type=B_BASIC,2183464455,staff,link
18931,6,Perham Wastewater System - MN,https://www.ci.perham.mn.us/index.asp?SEC=6CFB7FC8-0F1B-462C-813B-BA38053C460D&Type=B_BASIC,2183464455,staff,link
18936,3,Barker Cypress Mud,https://www.barkercypressmud.org/,8324671599,staff,link
18946,3,German Township,https://www.gtwd.org/,8129636403,partner,link
18949,6,Brooklyn Park-MN,https://www.brooklynpark.org/city-utilities/,7634248000,staff,link
18950,3,CYPRESSWOOD UTILITY DISTRICT,https://www.inframark.com/utility-district/cypresswood-utility-district-3/,8324671599,staff,link
18951,3,West Harris County Mud 7,https://wdmtexas.com/districts-served/west-harris-county-mud-no-7/,2813768802,staff,link
18952,3,Cnp Utility District,https://www.cnpud.com/bill-payment-information,2812906500,staff,link
18953,3,Harris County Mud 148,https://www.mud148.org/water/,2818958547,staff,link
18954,3,Harris County Mud 316,https://www.eaglewatermanagement.com/your-district/harris-county-mud-316/,2813748989,staff,link
1724,2,Wisconsin Public Services,https://www.wisconsinpublicservice.com/services/wi-electric,8004507260,staff,link
18956,3,Fort Bend County Mud 152,https://districtdirectory.org/fort-bend-county/fort-bend-county-municipal-utility-district-no-152/,7136526500,staff,link
18957,3,BRAZORIA COUNTY MUD 2,https://www.bcmud2.org/water/,2815794500,staff,link
18958,6,Helendale Community Service District-CA,https://www.helendalecsd.org/start-stop-service.php,7609510006,staff,link
18959,5,Helendale Community Service District-CA,https://www.helendalecsd.org/start-stop-trash-form.php,7609510006,staff,link
1016,2,Independence Power & Light - MO,https://www.independencemo.gov/utilities-city-services-hub/start-stop-or-transfer-service,8163257930,staff,link
2823,2,Jersey Central Power & Light (JCP&L),https://www.firstenergycorp.com/service_requests.html?,8006623115,staff,link
2843,2,NorthWestern Energy (MT),https://northwesternenergy.com/start-stop-move-service,8884672669,staff,link
2191,2,Delmarva Power,https://secure.delmarva.com/CustomerServices/service/landing,8003757117,staff,link
18964,3,Hawley - MN,https://hawley.govoffice.com/publicutilities,2184833331,staff,link
18965,6,Hawley Sewer,https://hawley.govoffice.com/index.asp?SEC=4B548B42-95D4-462F-8092-C6455F3C3224,2184833331,staff,link
17457,3,"St Robert, MO",https://www.saintrobert.com/page/utility-services-billing,5734513343,partner,link
18976,5,Duluth GA,https://duluthga.net/services/public_works/solid_waste___recycling/index.php,6789632873,staff,link
18937,3,Inyokern CSD,https://www.inyokern-csd.com/,7603774708,staff,link
18977,3,Cactus State Utility Operating Company - AZ,https://centralstateswaterresources.com/cactus-state-start-or-stop-service/,8006704869,staff,link
18979,3,CRIT Utilities,https://www.crit-nsn.gov/critutilities/,9286692121,staff,link
18980,3,Plum Borough Municipal Authority,https://www.plumboroughma.com/home/pages/forms,4127937331,staff,link
3550,5,GFL Environmental,https://gflenv.com,7704749273,staff,link
18981,3,Pionner Darnell Water System-LA,https://www.mapquest.com/us/louisiana/pioneer-darnell-water-system-inc-352245738,3184283781,staff,link
18982,5,West Carroll Parish Policty Jury-LA,https://www.mapquest.com/us/louisiana/west-carroll-sanitation-department-364800701,3184288090,staff,link
18984,4,City of Oilton - OK,https://www.cityofoilton.com/opwa,9188623202,staff,link
18985,3,City of Oilton - OK,https://www.cityofoilton.com/opwa,9188623202,staff,link
18986,6,Washington Suburban Sanitary Commission (WSSC Water),https://www.wsscwater.com/service,3012064001,staff,link
18987,3,Green Valley Glenwood PSD,https://greenvalleyglenwoodpsd.com/,3043256832,staff,link
18988,3,Lake Don Pedro,https://www.ldpcsd.org/billing-services,2098522331,staff,link
18989,3,Town of North Manchester-IN,https://northmanchester.in.gov/department/index.php?structureid=22,2609829800,staff,link
18992,4,City of Uvalde - TX,https://www.uvaldetx.gov/government/city_departments/utilities/Gas.php,8302783315,staff,link
6967,3,City of Stevens Point - WI,https://stevenspoint.com/269/water-utility-bill-payments,7153455260,staff,link
19000,5,Metropolitan Sewer Disctrict,https://msdprojectclear.org/,8662815737,staff,link
19002,3,CTWC - NORTHERN REG-WESTERN SYSTEM,https://www.ctwater.com/service-billing/your-service/developer-projects-and-new-service-connections/,8002865700,staff,link
19005,3,East Lawrence Water Authority - IN,https://eastlawrencewater.org/,8122799562,staff,link
19008,6,BoxelderSanitation,https://www.xpressbillpay.com/#/?org=boxeldersanitation10615,8007662350,partner,link
19009,3,Harris County WCID 89,https://www.wcid89.net/water/#operator,2813675511,staff,link
19010,3,KLEINWOOD MUD,https://www.kleinwoodmud.com/water-payments/,8324671599,staff,link
2830,2,Electric Power Board (EPB) - TN,https://epb.com/user-flows/,4236481372,staff,link
19011,3,FORT BEND COUNTY MUD 41,https://municipalops.com/districts/fort-bend-county-mud-41/,2813675511,staff,link
19012,3,Hemet-CA,https://www.hemetca.gov/542/Establishing-Service,8004263693,staff,link
19013,5,Baldwin County - AL,https://baldwincountyswda.org/home/apply-for-garbage-service,2519726878,staff,link
19014,3,HARRIS COUNTY MUD 211,https://www.inframark.com/utility-district/harris-county-municipal-utility-district-no-211/,8324671599,staff,link
365,2,NIPSCO,https://srm.nipsco.com/portal/StartService.aspx?ldc=NI?electricity,18004647726,staff,link
19015,3,MONTGOMERY COUNTY MUD 42,https://www.mcmud42.com/documents,9365881166,staff,link
2632,2,RG&E,https://portal.rge.com/start/welcome?electricity,8007432110,staff,link
1059,5,Burrtec INC,https://www.burrtec.com/request-services/,9098891969,staff,link
870,2,City of Fort Collins - CO,https://secure.fcgov.com/utilities-service-request/,9702122900,staff,link
4187,2,The Illuminating Company,https://www.firstenergycorp.com/illuminating_company.html,8006334766,staff,link
19016,3,Beverly Hills - CA,https://beverlyhills.org/FormCenter/Public-Works-12/Start-New-Utility-Service-80,3102851000,staff,link
19018,4,Clifford Propane LLC,https://cliffordoil.com/,4136370810,staff,link
19024,4,City of Alexandria-LA,https://www.cityofalexandriala.com/utility-department,3184416310,staff,link
19034,3,Douglas County-NV,https://www.douglascountynv.gov/government/departments/public_works/water_utility,7757829989,staff,link
19036,3,Town of Chandler,https://www.townofchandler.org/chandler-departments/utilities/,8129256882,partner,link
19039,4,Childersburg AL,https://childersburgutilities.com/naturalgasawareness.html,2563786063,staff,link
19040,3,Topsey Wsc - TX,https://topseywsc.org/new-service-request,2545475841,staff,link
19042,3,La Plata West Water Authority-CO,https://www.lpwwa.org/la-plata-west-water-authority-water-fill-station,9705882212,staff,link
87,2,GreyStone Power Corporation,https://forms.greystonepower.com/forms/wss/form123.html,7709426576,staff,link
5692,2,South Plains Electric Co,https://spec.coop/serviceinstallation,8067757732,staff,link
19045,6,Madison Suburban,https://msud.net/,6158683201,partner,link
1191,2,Clark Public Utilities,https://www.clarkpublicutilities.com/start-stop-transfer-service/?electricity,3609923000,staff,link
1657,3,METRO WATER SERVICES - TN,https://www.nashville.gov/departments/water/customers/request-transfer-or-terminate-service?water,6158624600,staff,link
19049,5,Palm Springs Disposal,https://www.palmspringsdisposal.com/,7603271351,staff,link
7251,2,New York State Electric & Gas (NYSEG),https://www.nyseg.com/,8005721111,staff,link
19054,6,Eaton Rapids MI,https://www.cityofeatonrapids.gov/departments/utilities/water-sewer/,5176638118,staff,link
19055,7,Beagle,https://www.joinbeagle.com,,system,link
19059,3,Buena Vista Bethel SUD,https://bvbsud.com,9729371212,staff,link
19061,3,Oates Energy Inc,https://www.oatesenergy.com/water-utility-billing-services/,8007179811,partner,link
19062,3,North Conway Water Precinct-NH,https://www.ncwp.nh.gov/water-department/webforms/request-water-shutoff-turn-fee-required,6033565382,staff,link
19052,6,West Slope Water District,https://www.wswd.org/,5032922777,staff,link
19053,3,Clean Water Services,https://cleanwaterservices.org/about/our-commitment-to-you/,5036814400,staff,link
499,5,WM - Waste Management,https://www.wm.com/us/en/home/residential-waste-recycling-pickup,8004239986,staff,link
19071,2,City Utilities of Springfield-MO,https://www.cityutilities.net/416/Electric,4178639000,staff,link
19072,3,City of Rochester - IN,https://rochester.in.us/water-department-2/,5742233412,staff,link
19076,5,Trash Kans,https://www.trashkans.com,7654479000,partner,link
1942,4,Indiana Natural Gas Co - IN,https://www.indiananatural.com/customer-information,8127232151,staff,link
317,4,City Utilities of Springfield MO,https://www.cityutilities.net/177/Start-Transfer-Stop-Services,4178639000,staff,link
